"Facility";"Code";"Constant";"Description"
"TPM_SOFTWARE";"0x40290426";"TPM_E_PCP_PLATFORM_CLAIM_REBOOT";"The platform claim is for a previous boot, and cannot be created without reboot."
"TPM_SOFTWARE";"0x80290100";"TPMAPI_E_INVALID_STATE";"The command buffer is not in the correct state."
"TPM_SOFTWARE";"0x80290101";"TPMAPI_E_NOT_ENOUGH_DATA";"The command buffer does not contain enough data to satisfy the request."
"TPM_SOFTWARE";"0x80290102";"TPMAPI_E_TOO_MUCH_DATA";"The command buffer cannot contain any more data."
"TPM_SOFTWARE";"0x80290103";"TPMAPI_E_INVALID_OUTPUT_POINTER";"One or more output parameters was NULL or invalid."
"TPM_SOFTWARE";"0x80290104";"TPMAPI_E_INVALID_PARAMETER";"One or more input parameters is invalid."
"TPM_SOFTWARE";"0x80290105";"TPMAPI_E_OUT_OF_MEMORY";"Not enough memory was available to satisfy the request."
"TPM_SOFTWARE";"0x80290106";"TPMAPI_E_BUFFER_TOO_SMALL";"The specified buffer was too small."
"TPM_SOFTWARE";"0x80290107";"TPMAPI_E_INTERNAL_ERROR";"An internal error was detected."
"TPM_SOFTWARE";"0x80290108";"TPMAPI_E_ACCESS_DENIED";"The caller does not have the appropriate rights to perform the requested operation."
"TPM_SOFTWARE";"0x80290109";"TPMAPI_E_AUTHORIZATION_FAILED";"The specified authorization information was invalid."
"TPM_SOFTWARE";"0x8029010A";"TPMAPI_E_INVALID_CONTEXT_HANDLE";"The specified context handle was not valid."
"TPM_SOFTWARE";"0x8029010B";"TPMAPI_E_TBS_COMMUNICATION_ERROR";"An error occurred while communicating with the TBS."
"TPM_SOFTWARE";"0x8029010C";"TPMAPI_E_TPM_COMMAND_ERROR";"The TPM returned an unexpected result."
"TPM_SOFTWARE";"0x8029010D";"TPMAPI_E_MESSAGE_TOO_LARGE";"The message was too large for the encoding scheme."
"TPM_SOFTWARE";"0x8029010E";"TPMAPI_E_INVALID_ENCODING";"The encoding in the blob was not recognized."
"TPM_SOFTWARE";"0x8029010F";"TPMAPI_E_INVALID_KEY_SIZE";"The key size is not valid."
"TPM_SOFTWARE";"0x80290110";"TPMAPI_E_ENCRYPTION_FAILED";"The encryption operation failed."
"TPM_SOFTWARE";"0x80290111";"TPMAPI_E_INVALID_KEY_PARAMS";"The key parameters structure was not valid"
"TPM_SOFTWARE";"0x80290112";"TPMAPI_E_INVALID_MIGRATION_AUTHORIZATION_BLOB";"The requested supplied data does not appear to be a valid migration authorization blob."
"TPM_SOFTWARE";"0x80290113";"TPMAPI_E_INVALID_PCR_INDEX";"The specified PCR index was invalid"
"TPM_SOFTWARE";"0x80290114";"TPMAPI_E_INVALID_DELEGATE_BLOB";"The data given does not appear to be a valid delegate blob."
"TPM_SOFTWARE";"0x80290115";"TPMAPI_E_INVALID_CONTEXT_PARAMS";"One or more of the specified context parameters was not valid."
"TPM_SOFTWARE";"0x80290116";"TPMAPI_E_INVALID_KEY_BLOB";"The data given does not appear to be a valid key blob"
"TPM_SOFTWARE";"0x80290117";"TPMAPI_E_INVALID_PCR_DATA";"The specified PCR data was invalid."
"TPM_SOFTWARE";"0x80290118";"TPMAPI_E_INVALID_OWNER_AUTH";"The format of the owner auth data was invalid."
"TPM_SOFTWARE";"0x80290119";"TPMAPI_E_FIPS_RNG_CHECK_FAILED";"The random number generated did not pass FIPS RNG check."
"TPM_SOFTWARE";"0x8029011A";"TPMAPI_E_EMPTY_TCG_LOG";"The TCG Event Log does not contain any data."
"TPM_SOFTWARE";"0x8029011B";"TPMAPI_E_INVALID_TCG_LOG_ENTRY";"An entry in the TCG Event Log was invalid."
"TPM_SOFTWARE";"0x8029011C";"TPMAPI_E_TCG_SEPARATOR_ABSENT";"A TCG Separator was not found."
"TPM_SOFTWARE";"0x8029011D";"TPMAPI_E_TCG_INVALID_DIGEST_ENTRY";"A digest value in a TCG Log entry did not match hashed data."
"TPM_SOFTWARE";"0x8029011E";"TPMAPI_E_POLICY_DENIES_OPERATION";"The requested operation was blocked by current TPM policy. Please contact your system administrator for assistance."
"TPM_SOFTWARE";"0x8029011F";"TPMAPI_E_NV_BITS_NOT_DEFINED";"The Windows TPM NV Bits index is not defined."
"TPM_SOFTWARE";"0x80290120";"TPMAPI_E_NV_BITS_NOT_READY";"The Windows TPM NV Bits index is not ready for use."
"TPM_SOFTWARE";"0x80290121";"TPMAPI_E_SEALING_KEY_NOT_AVAILABLE";"The TPM key that was used to seal the data is no longer available."
"TPM_SOFTWARE";"0x80290122";"TPMAPI_E_NO_AUTHORIZATION_CHAIN_FOUND";"An authorization chain could not be found that authorizes the PolicyAuthorize unseal."
"TPM_SOFTWARE";"0x80290123";"TPMAPI_E_SVN_COUNTER_NOT_AVAILABLE";"The SVN counter to which the authorization was bound is not available."
"TPM_SOFTWARE";"0x80290124";"TPMAPI_E_OWNER_AUTH_NOT_NULL";"The TPM Storage hierarchy (Owner) auth value is required to be NULL for this operation."
"TPM_SOFTWARE";"0x80290125";"TPMAPI_E_ENDORSEMENT_AUTH_NOT_NULL";"The TPM Endorsement hierarchy auth value is required to be NULL for this operation."
"TPM_SOFTWARE";"0x80290126";"TPMAPI_E_AUTHORIZATION_REVOKED";"The authorization to perform this operation has been revoked."
"TPM_SOFTWARE";"0x80290127";"TPMAPI_E_MALFORMED_AUTHORIZATION_KEY";"The authorization public key is malformed."
"TPM_SOFTWARE";"0x80290128";"TPMAPI_E_AUTHORIZING_KEY_NOT_SUPPORTED";"The authorization public key is not supported."
"TPM_SOFTWARE";"0x80290129";"TPMAPI_E_INVALID_AUTHORIZATION_SIGNATURE";"The authorization signature is invalid."
"TPM_SOFTWARE";"0x8029012A";"TPMAPI_E_MALFORMED_AUTHORIZATION_POLICY";"The authorization policy is malformed."
"TPM_SOFTWARE";"0x8029012B";"TPMAPI_E_MALFORMED_AUTHORIZATION_OTHER";"The authorization data is malformed."
"TPM_SOFTWARE";"0x8029012C";"TPMAPI_E_SEALING_KEY_CHANGED";"The key used to unseal this data has changed since sealing the data. This may be the result of a TPM clear."
"TPM_SOFTWARE";"0x8029012D";"TPMAPI_E_INVALID_TPM_VERSION";"The TPM version is invalid."
"TPM_SOFTWARE";"0x8029012E";"TPMAPI_E_INVALID_POLICYAUTH_BLOB_TYPE";"The policy authorization blob type is invalid."
"TPM_SOFTWARE";"0x80290200";"TBSIMP_E_BUFFER_TOO_SMALL";"The specified buffer was too small."
"TPM_SOFTWARE";"0x80290201";"TBSIMP_E_CLEANUP_FAILED";"The context could not be cleaned up."
"TPM_SOFTWARE";"0x80290202";"TBSIMP_E_INVALID_CONTEXT_HANDLE";"The specified context handle is invalid."
"TPM_SOFTWARE";"0x80290203";"TBSIMP_E_INVALID_CONTEXT_PARAM";"An invalid context parameter was specified."
"TPM_SOFTWARE";"0x80290204";"TBSIMP_E_TPM_ERROR";"An error occurred while communicating with the TPM"
"TPM_SOFTWARE";"0x80290205";"TBSIMP_E_HASH_BAD_KEY";"No entry with the specified key was found."
"TPM_SOFTWARE";"0x80290206";"TBSIMP_E_DUPLICATE_VHANDLE";"The specified virtual handle matches a virtual handle already in use."
"TPM_SOFTWARE";"0x80290207";"TBSIMP_E_INVALID_OUTPUT_POINTER";"The pointer to the returned handle location was NULL or invalid"
"TPM_SOFTWARE";"0x80290208";"TBSIMP_E_INVALID_PARAMETER";"One or more parameters is invalid"
"TPM_SOFTWARE";"0x80290209";"TBSIMP_E_RPC_INIT_FAILED";"The RPC subsystem could not be initialized."
"TPM_SOFTWARE";"0x8029020A";"TBSIMP_E_SCHEDULER_NOT_RUNNING";"The TBS scheduler is not running."
"TPM_SOFTWARE";"0x8029020B";"TBSIMP_E_COMMAND_CANCELED";"The command was canceled."
"TPM_SOFTWARE";"0x8029020C";"TBSIMP_E_OUT_OF_MEMORY";"There was not enough memory to fulfill the request"
"TPM_SOFTWARE";"0x8029020D";"TBSIMP_E_LIST_NO_MORE_ITEMS";"The specified list is empty, or the iteration has reached the end of the list."
"TPM_SOFTWARE";"0x8029020E";"TBSIMP_E_LIST_NOT_FOUND";"The specified item was not found in the list."
"TPM_SOFTWARE";"0x8029020F";"TBSIMP_E_NOT_ENOUGH_SPACE";"The TPM does not have enough space to load the requested resource."
"TPM_SOFTWARE";"0x80290210";"TBSIMP_E_NOT_ENOUGH_TPM_CONTEXTS";"There are too many TPM contexts in use."
"TPM_SOFTWARE";"0x80290211";"TBSIMP_E_COMMAND_FAILED";"The TPM command failed."
"TPM_SOFTWARE";"0x80290212";"TBSIMP_E_UNKNOWN_ORDINAL";"The TBS does not recognize the specified ordinal."
"TPM_SOFTWARE";"0x80290213";"TBSIMP_E_RESOURCE_EXPIRED";"The requested resource is no longer available."
"TPM_SOFTWARE";"0x80290214";"TBSIMP_E_INVALID_RESOURCE";"The resource type did not match."
"TPM_SOFTWARE";"0x80290215";"TBSIMP_E_NOTHING_TO_UNLOAD";"No resources can be unloaded."
"TPM_SOFTWARE";"0x80290216";"TBSIMP_E_HASH_TABLE_FULL";"No new entries can be added to the hash table."
"TPM_SOFTWARE";"0x80290217";"TBSIMP_E_TOO_MANY_TBS_CONTEXTS";"A new TBS context could not be created because there are too many open contexts."
"TPM_SOFTWARE";"0x80290218";"TBSIMP_E_TOO_MANY_RESOURCES";"A new virtual resource could not be created because there are too many open virtual resources."
"TPM_SOFTWARE";"0x80290219";"TBSIMP_E_PPI_NOT_SUPPORTED";"The physical presence interface is not supported."
"TPM_SOFTWARE";"0x8029021A";"TBSIMP_E_TPM_INCOMPATIBLE";"TBS is not compatible with the version of TPM found on the system."
"TPM_SOFTWARE";"0x8029021B";"TBSIMP_E_NO_EVENT_LOG";"No TCG event log is available."
"TPM_SOFTWARE";"0x80290300";"TPM_E_PPI_ACPI_FAILURE";"A general error was detected when attempting to acquire the BIOS's response to a Physical Presence command."
"TPM_SOFTWARE";"0x80290301";"TPM_E_PPI_USER_ABORT";"The user failed to confirm the TPM operation request."
"TPM_SOFTWARE";"0x80290302";"TPM_E_PPI_BIOS_FAILURE";"The BIOS failure prevented the successful execution of the requested TPM operation (e.g. invalid TPM operation request, BIOS communication error with the TPM)."
"TPM_SOFTWARE";"0x80290303";"TPM_E_PPI_NOT_SUPPORTED";"The BIOS does not support the physical presence interface."
"TPM_SOFTWARE";"0x80290304";"TPM_E_PPI_BLOCKED_IN_BIOS";"The Physical Presence command was blocked by current BIOS settings. The system owner may be able to reconfigure the BIOS settings to allow the command."
"TPM_SOFTWARE";"0x80290400";"TPM_E_PCP_ERROR_MASK";"This is an error mask to convert Platform Crypto Provider errors to win errors."
"TPM_SOFTWARE";"0x80290401";"TPM_E_PCP_DEVICE_NOT_READY";"The Platform Crypto Device is currently not ready. It needs to be fully provisioned to be operational."
"TPM_SOFTWARE";"0x80290402";"TPM_E_PCP_INVALID_HANDLE";"The handle provided to the Platform Crypto Provider is invalid."
"TPM_SOFTWARE";"0x80290403";"TPM_E_PCP_INVALID_PARAMETER";"A parameter provided to the Platform Crypto Provider is invalid."
"TPM_SOFTWARE";"0x80290404";"TPM_E_PCP_FLAG_NOT_SUPPORTED";"A provided flag to the Platform Crypto Provider is not supported."
"TPM_SOFTWARE";"0x80290405";"TPM_E_PCP_NOT_SUPPORTED";"The requested operation is not supported by this Platform Crypto Provider."
"TPM_SOFTWARE";"0x80290406";"TPM_E_PCP_BUFFER_TOO_SMALL";"The buffer is too small to contain all data. No information has been written to the buffer."
"TPM_SOFTWARE";"0x80290407";"TPM_E_PCP_INTERNAL_ERROR";"An unexpected internal error has occurred in the Platform Crypto Provider."
"TPM_SOFTWARE";"0x80290408";"TPM_E_PCP_AUTHENTICATION_FAILED";"The authorization to use a provider object has failed."
"TPM_SOFTWARE";"0x80290409";"TPM_E_PCP_AUTHENTICATION_IGNORED";"The Platform Crypto Device has ignored the authorization for the provider object, to mitigate against a dictionary attack."
"TPM_SOFTWARE";"0x8029040A";"TPM_E_PCP_POLICY_NOT_FOUND";"The referenced policy was not found."
"TPM_SOFTWARE";"0x8029040B";"TPM_E_PCP_PROFILE_NOT_FOUND";"The referenced profile was not found."
"TPM_SOFTWARE";"0x8029040C";"TPM_E_PCP_VALIDATION_FAILED";"The validation was not succesful."
"TPM_SOFTWARE";"0x8029040E";"TPM_E_PCP_WRONG_PARENT";"An attempt was made to import or load a key under an incorrect storage parent."
"TPM_SOFTWARE";"0x8029040F";"TPM_E_KEY_NOT_LOADED";"The TPM key is not loaded."
"TPM_SOFTWARE";"0x80290410";"TPM_E_NO_KEY_CERTIFICATION";"The TPM key certification has not been generated."
"TPM_SOFTWARE";"0x80290411";"TPM_E_KEY_NOT_FINALIZED";"The TPM key is not yet finalized."
"TPM_SOFTWARE";"0x80290412";"TPM_E_ATTESTATION_CHALLENGE_NOT_SET";"The TPM attestation challenge is not set."
"TPM_SOFTWARE";"0x80290413";"TPM_E_NOT_PCR_BOUND";"The TPM PCR info is not available."
"TPM_SOFTWARE";"0x80290414";"TPM_E_KEY_ALREADY_FINALIZED";"The TPM key is already finalized."
"TPM_SOFTWARE";"0x80290415";"TPM_E_KEY_USAGE_POLICY_NOT_SUPPORTED";"The TPM key usage policy is not supported."
"TPM_SOFTWARE";"0x80290416";"TPM_E_KEY_USAGE_POLICY_INVALID";"The TPM key usage policy is invalid."
"TPM_SOFTWARE";"0x80290417";"TPM_E_SOFT_KEY_ERROR";"There was a problem with the software key being imported into the TPM."
"TPM_SOFTWARE";"0x80290418";"TPM_E_KEY_NOT_AUTHENTICATED";"The TPM key is not authenticated."
"TPM_SOFTWARE";"0x80290419";"TPM_E_PCP_KEY_NOT_AIK";"The TPM key is not an AIK."
"TPM_SOFTWARE";"0x8029041A";"TPM_E_KEY_NOT_SIGNING_KEY";"The TPM key is not a signing key."
"TPM_SOFTWARE";"0x8029041B";"TPM_E_LOCKED_OUT";"The TPM is locked out."
"TPM_SOFTWARE";"0x8029041C";"TPM_E_CLAIM_TYPE_NOT_SUPPORTED";"The claim type requested is not supported."
"TPM_SOFTWARE";"0x8029041D";"TPM_E_VERSION_NOT_SUPPORTED";"TPM version is not supported."
"TPM_SOFTWARE";"0x8029041E";"TPM_E_BUFFER_LENGTH_MISMATCH";"The buffer lengths do not match."
"TPM_SOFTWARE";"0x8029041F";"TPM_E_PCP_IFX_RSA_KEY_CREATION_BLOCKED";"The RSA key creation is blocked on this TPM due to known security vulnerabilities."
"TPM_SOFTWARE";"0x80290420";"TPM_E_PCP_TICKET_MISSING";"A ticket required to use a key was not provided."
"TPM_SOFTWARE";"0x80290421";"TPM_E_PCP_RAW_POLICY_NOT_SUPPORTED";"This key has a raw policy so the KSP can't authenticate against it."
"TPM_SOFTWARE";"0x80290422";"TPM_E_PCP_KEY_HANDLE_INVALIDATED";"The TPM key's handle was unexpectedly invalidated due to a hardware or firmware issue."
"TPM_SOFTWARE";"0x80290500";"TPM_E_ZERO_EXHAUST_ENABLED";"TPM related network operations are blocked as Zero Exhaust mode is enabled on client."
"TPM_SOFTWARE";"0x80290600";"TPM_E_PROVISIONING_INCOMPLETE";"TPM provisioning did not run to completion."
"TPM_SOFTWARE";"0x80290601";"TPM_E_INVALID_OWNER_AUTH";"An invalid owner authorization value was specified."
"TPM_SOFTWARE";"0x80290602";"TPM_E_TOO_MUCH_DATA";"TPM command returned too much data."
"TPM_SOFTWARE";"0x80290603";"TPM_E_TPM_GENERATED_EPS";"Unable to fetch EK Certificate if TPM-generated EPS (after a TPM2_ChangeEPS)."
"ITF";"0x00040000";"OLE_S_USEREG";"Use the registry database to provide the requested information."
"ITF";"0x00040001";"OLE_S_STATIC";"Success, but static."
"ITF";"0x00040001";"MS_S_PENDING";"Sample update is not yet complete."
"ITF";"0x00040002";"OLE_S_MAC_CLIPFORMAT";"Macintosh clipboard format."
"ITF";"0x00040002";"MS_S_NOUPDATE";"Sample was not updated after forced completion."
"ITF";"0x00040003";"MS_S_ENDOFSTREAM";"End of stream. Sample not updated."
"ITF";"0x000400FF";"OLE_S_LAST";"Description is missing"
"ITF";"0x00040100";"DRAGDROP_S_DROP";"Successful drop took place."
"ITF";"0x00040101";"DRAGDROP_S_CANCEL";"Drag-drop operation canceled."
"ITF";"0x00040102";"DRAGDROP_S_USEDEFAULTCURSORS";"Use the default cursor."
"ITF";"0x00040103";"VFW_S_NO_MORE_ITEMS";"DirectShow: There are no more items in the list."
"ITF";"0x00040130";"DATA_S_SAMEFORMATETC";"Data has same FORMATETC."
"ITF";"0x00040140";"VIEW_S_ALREADY_FROZEN";"View is already frozen."
"ITF";"0x00040170";"CACHE_S_FORMATETC_NOTSUPPORTED";"FORMATETC not supported."
"ITF";"0x00040171";"CACHE_S_SAMECACHE";"Same cache."
"ITF";"0x00040172";"CACHE_S_SOMECACHES_NOTUPDATED";"Some cache(s) not updated."
"ITF";"0x00040180";"OLEOBJ_S_INVALIDVERB";"Invalid verb for OLE object."
"ITF";"0x00040181";"OLEOBJ_S_CANNOT_DOVERB_NOW";"Verb number is valid but verb cannot be done now."
"ITF";"0x00040182";"OLEOBJ_S_INVALIDHWND";"Invalid window handle passed."
"ITF";"0x000401A0";"INPLACE_S_TRUNCATED";"Message is too long; some of it had to be truncated before displaying."
"ITF";"0x000401C0";"CONVERT10_S_NO_PRESENTATION";"Unable to convert OLESTREAM to IStorage."
"ITF";"0x000401E2";"MK_S_REDUCED_TO_SELF";"Moniker reduced to itself."
"ITF";"0x000401E4";"MK_S_ME";"Common prefix is this moniker."
"ITF";"0x000401E5";"MK_S_HIM";"Common prefix is input moniker."
"ITF";"0x000401E6";"MK_S_US";"Common prefix is both monikers."
"ITF";"0x000401E7";"MK_S_MONIKERALREADYREGISTERED";"Moniker is already registered in running object table."
"ITF";"0x000401E8";"MK_S_ASYNCHRONOUS";"Description is missing"
"ITF";"0x00040200";"EVENT_S_SOME_SUBSCRIBERS_FAILED";"An event was able to invoke some but not all of the subscribers."
"ITF";"0x00040200";"IMAPI_S_PROPERTIESIGNORED";"An unknown property was passed in a property set and it was ignored."
"ITF";"0x00040200";"MPEG2_S_MORE_DATA_AVAILABLE";"The record contains at least one more descriptor with this tag"
"ITF";"0x00040201";"IMAPI_S_BUFFER_TO_SMALL";"The output buffer is too small."
"ITF";"0x00040201";"MPEG2_S_NO_MORE_DATA_AVAILABLE";"The record does not contain any more descriptors with this tag."
"ITF";"0x00040202";"EVENT_S_NOSUBSCRIBERS";"An event was delivered but there were no subscribers."
"ITF";"0x00040202";"MPEG2_S_SG_INFO_FOUND";"Service gateway information was found in the PMT."
"ITF";"0x00040203";"_MAPI_W_NO_SERVICE";"The MAPI service is unavailable."
"ITF";"0x00040203";"MPEG2_S_SG_INFO_NOT_FOUND";"Service gateway information was not found in the PMT."
"ITF";"0x00040204";"MPEG2_S_MPE_INFO_FOUND";"Service gateway information was not found in the PMT."
"ITF";"0x00040205";"MPEG2_S_MPE_INFO_NOT_FOUND";"MPE information was not found in the PMT."
"ITF";"0x00040206";"MPEG2_S_NEW_MODULE_VERSION";"Description is missing"
"ITF";"0x0004022D";"VFW_S_DUPLICATE_NAME";"DirectShow: An attempt to add a filter with a duplicate name succeeded with a modified name."
"ITF";"0x00040237";"VFW_S_STATE_INTERMEDIATE";"DirectShow: The state transition is not complete."
"ITF";"0x00040242";"VFW_S_PARTIAL_RENDER";"DirectShow: Some of the streams in this movie are in an unsupported format."
"ITF";"0x00040245";"VFW_S_SOME_DATA_IGNORED";"DirectShow: The file contained some property settings that were not used."
"ITF";"0x00040246";"VFW_S_CONNECTIONS_DEFERRED";"DirectShow: Some connections failed and were deferred."
"ITF";"0x00040250";"VFW_S_RESOURCE_NOT_NEEDED";"DirectShow: The resource specified is no longer needed."
"ITF";"0x00040252";"TPC_S_TRUNCATED";"TabletPC inking error code. String was truncated."
"ITF";"0x00040253";"TPC_S_INTERRUPTED";"TabletPC inking error code. Recognition or training was interrupted."
"ITF";"0x00040254";"TPC_S_NO_DATA_TO_PROCESS";"TabletPC inking error code. No personalization update to the recognizer because no training data found."
"ITF";"0x00040254";"VFW_S_MEDIA_TYPE_IGNORED";"DirectShow: Could not connect with the media type in the persistent graph."
"ITF";"0x00040257";"VFW_S_VIDEO_NOT_RENDERED";"DirectShow: Cannot play back the video stream: could not find a suitable renderer."
"ITF";"0x00040258";"VFW_S_AUDIO_NOT_RENDERED";"DirectShow: Cannot play back the audio stream: could not find a suitable renderer."
"ITF";"0x0004025A";"VFW_S_RPZA";"DirectShow: Cannot play back the video stream: format 'RPZA' is not supported."
"ITF";"0x00040260";"VFW_S_ESTIMATED";"DirectShow: The value returned had to be estimated. Its accuracy cannot be guaranteed."
"ITF";"0x00040263";"VFW_S_RESERVED";"DirectShow: This success code is reserved for internal purposes within DirectShow."
"ITF";"0x00040267";"VFW_S_STREAM_OFF";"DirectShow: The stream was turned off."
"ITF";"0x00040268";"VFW_S_CANT_CUE";"DirectShow: The graph cannot be cued because it lacks data or contains corrupt data."
"ITF";"0x0004027E";"VFW_S_NOPREVIEWPIN";"There was no preview pin available, so the capture pin output is being split to provide both capture and preview.%0."
"ITF";"0x00040280";"VFW_S_DVD_NON_ONE_SEQUENTIAL";"The current title was not a sequential set of chapters (PGC), and the returned timing information might not be continuous.%0."
"ITF";"0x0004028C";"VFW_S_DVD_CHANNEL_CONTENTS_NOT_AVAILABLE";"The audio stream did not contain sufficient information to determine the contents of each channel.%0."
"ITF";"0x0004028D";"VFW_S_DVD_NOT_ACCURATE";"The seek into the movie was not frame accurate.%0."
"ITF";"0x00040300";"TF_S_ASYNC";"The data will be obtained asynchronously."
"ITF";"0x00040300";"TS_S_ASYNC";"Text Store: Document successfully received an asynchronous lock."
"ITF";"0x00040607";"CM_S_NODATASERVERS";"No connection to a Search server can be established."
"ITF";"0x00040704";"QRY_S_NOROWSFOUND";"No matching items were found for this query."
"ITF";"0x00040712";"QRY_S_TERMIGNORED";"The query term was successfully ignored."
"ITF";"0x00040716";"QRY_S_INEXACTRESULTS";"The query found some matching items, but is unable to compile the entire result set."
"ITF";"0x0004092F";"IDS_MON_DEFAULT_ERROR";"Parser Error."
"ITF";"0x00040930";"IDS_MON_ILLEGAL_PASSTHROUGH";"The PASSTHROUGH query is not allowed: '%1'."
"ITF";"0x00040931";"IDS_MON_PARSE_ERR_1_PARAM";"The syntax near '%1' is incorrect. SQLSTATE=42000."
"ITF";"0x00040932";"IDS_MON_PARSE_ERR_2_PARAM";"The syntax near '%1' is incorrect. Expected %2. SQLSTATE=42000."
"ITF";"0x00040933";"IDS_MON_SEMI_COLON";"Multiple statement commands are not supported. SQLSTATE=42000."
"ITF";"0x00040934";"IDS_MON_ORDINAL_OUT_OF_RANGE";"ORDER BY ordinal (%1) must be between 1 and %2. SQLSTATE=42000."
"ITF";"0x00040935";"IDS_MON_VIEW_NOT_DEFINED";"View '%1' was not defined in catalog '%2'. SQLSTATE=42S02."
"ITF";"0x00040936";"IDS_MON_COLUMN_NOT_DEFINED";"Column '%1' was not defined. SQLSTATE=42S22."
"ITF";"0x00040937";"IDS_MON_BUILTIN_VIEW";"The view name conflicts with a predefined view definition."
"ITF";"0x00040938";"IDS_MON_OUT_OF_MEMORY";"Out of memory."
"ITF";"0x00040939";"IDS_MON_SELECT_STAR";"SELECT * is only allowed on views."
"ITF";"0x0004093A";"IDS_MON_OR_NOT";"<content search condition> OR NOT <content boolean term> is not allowed."
"ITF";"0x0004093B";"IDS_MON_CANNOT_CONVERT";"'%1'cannot be converted to type %2."
"ITF";"0x0004093C";"IDS_MON_OUT_OF_RANGE";"%1 is out of range for type %2."
"ITF";"0x0004093D";"IDS_MON_RELATIVE_INTERVAL";"The specification of <relative interval> must be negative."
"ITF";"0x0004093E";"IDS_MON_NOT_COLUMN_OF_VIEW";"'%1' is not a column in the view definition."
"ITF";"0x0004093F";"IDS_MON_BUILTIN_PROPERTY";"The property name conflicts with a predefined property definition."
"ITF";"0x00040940";"IDS_MON_WEIGHT_OUT_OF_RANGE";"Weight value must be between 0.0 and 1.0."
"ITF";"0x00040941";"IDS_MON_MATCH_STRING";"The matches string contains an error."
"ITF";"0x00040942";"IDS_MON_PROPERTY_NAME_IN_VIEW";"The property name cannot be set because it is already being used in a VIEW. SQLSTATE=42000."
"ITF";"0x00040943";"IDS_MON_VIEW_ALREADY_DEFINED";"View '%1' already exists in the index '%2' and cannot be redefined. SQLSTATE=42S01."
"ITF";"0x00040944";"IDS_MON_INVALID_CATALOG";"The index name '%1' is invalid. SQLSTATE=42000."
"ITF";"0x00040945";"IDS_MON_INVALIDSELECT_COALESCE";"The select list for the coalesce table is invalid."
"ITF";"0x00040946";"IDS_MON_CANNOT_CAST";"The literal value cannot cast to the requested type."
"ITF";"0x00040947";"IDS_MON_DATE_OUT_OF_RANGE";"The relative interval given in the DATEADD function is too large."
"ITF";"0x00040948";"IDS_MON_INVALID_IN_GROUP_CLAUSE";"The IN GROUP identifier is invalid."
"ITF";"0x00040D1C";"GTHR_S_STATUS_CHANGE_IGNORED";"The status change request was ignored, because the same status change is already pending."
"ITF";"0x00040D1D";"GTHR_S_STATUS_END_CRAWL";"The update ended."
"ITF";"0x00040D1E";"GTHR_S_STATUS_RESET";"Reset."
"ITF";"0x00040D1F";"GTHR_S_STATUS_THROTTLE";"Preparing to propagate."
"ITF";"0x00040D20";"GTHR_S_STATUS_RESUME";"Resume."
"ITF";"0x00040D21";"GTHR_S_STATUS_PAUSE";"Pause."
"ITF";"0x00040D24";"GTHR_S_END_STD_CHUNKS";"The gatherer has finished filtering standard properties."
"ITF";"0x00040D2B";"GTHR_S_NO_CRAWL_SEEDS";"The update cannot begin without content sources. Add at least one content source that is not used for alerts."
"ITF";"0x00040D30";"GTHR_S_CANNOT_FILTER";"Failed to load document into IFilter. Possibly caused by unrecognized document format or document corruption. Only metadata obtained from the document storage was indexed."
"ITF";"0x00040D33";"GTHR_S_STATUS_STOP";"Stop."
"ITF";"0x00040D36";"GTHR_S_STATUS_START";"Start Update."
"ITF";"0x00040D56";"GTHR_S_CONFIG_HAS_ACCOUNTS";"The index configuration contains account information."
"ITF";"0x00040D67";"GTHR_S_PROB_NOT_MODIFIED";"The content was not likely to be modified during the adaptive update, so the gatherer is not going to check the document for changes."
"ITF";"0x00040D68";"GTHR_S_CRAWL_SCHEDULED";"The update will start as soon as all content sources are released by other updates that are already in progress."
"ITF";"0x00040D69";"GTHR_S_TRANSACTION_IGNORED";"The transaction was ignored as redundant, because another transaction for the same URL was active at the same time."
"ITF";"0x00040D6A";"GTHR_S_START_FILTER_FROM_PROTOCOL";"The gatherer started getting properties using the filter from the protocol handler."
"ITF";"0x00040D6C";"GTHR_S_BAD_FILE_LINK";"This file link cannot be followed."
"ITF";"0x00040D6E";"GTHR_S_NOT_ALL_PARTS";"Some parts of this document cannot be accessed."
"ITF";"0x00040D70";"GTHR_S_END_PROCESS_LOOP_NOTIFY_QUEUE";"The process notify queue was stopped successfully."
"ITF";"0x00040D71";"GTHR_S_START_FILTER_FROM_BODY";"The gatherer started getting properties using the document filter."
"ITF";"0x00040D78";"GTHR_S_MODIFIED_PARTS";"Some parts of the document were modified, and others were not. The gatherer will refilter the entire document."
"ITF";"0x00040D83";"GTHR_S_CRAWL_FULL";"Full."
"ITF";"0x00040D84";"GTHR_S_CRAWL_INCREMENTAL";"Incremental."
"ITF";"0x00040D85";"GTHR_S_CRAWL_ADAPTIVE";"Adaptive."
"ITF";"0x00040D90";"GTHR_S_NO_INDEX";"Content for this URL is excluded by the server because a no-index attribute."
"ITF";"0x00040D92";"GTHR_S_PAUSE_REASON_EXTERNAL";"by user."
"ITF";"0x00040D93";"GTHR_S_PAUSE_REASON_UPGRADING";"for upgrade."
"ITF";"0x00040D94";"GTHR_S_PAUSE_REASON_BACKOFF";"low resources."
